=== POKRYCIE: 151652/152666 = 99.34% | Brakuje: 1014 linii ===

=== GRUPA 1: Mają product_id, BRAK internal_sku (potrzebne mapowanie) ===
sku;asin;title;marketplace_id;brand;category;parent_asin;mapping_source;order_lines;total_revenue;currency;first_order;last_order
amzn.gr.MAG_5902730382140-Y1CYu13kyzN-VG;B07YC5Z7R2;KADAX Glasdeckel, Topfdeckel Ø30 cm, hitzebeständig, mit Dampfloch, und Kunststoffgriff, Universaldeckel für Töpfe & Pfannen, klare Sicht, dicht schließend;A1PA6795UKMFR9;1;8.54;EUR;2026-02-28 08:46:15+00:00;2026-02-28 08:46:15+00:00
amzn.gr.MAG_5903699408148-GR0i0Uxdvpx-VG;B08GBVKHBQ;KADAX Seifenspender mit Pumpe, Pumpspender aus Keramik, Spender für Flüssigseife, Spülmittel, Lotionspender, Spülmittelspender für Bad, Küche, Flüssigseifen-Spender (Creme);A1PA6795UKMFR9;1;6.02;EUR;2026-02-23 22:11:03+00:00;2026-02-23 22:11:03+00:00
amzn.gr.MAG_5903699408841-GYOcrSeGNV7-VG;B08J435G3C;KADAX Teegläser 230ml, 6er Set, Gläser mit Griff, Glastassen für 6 personen, spülmaschinenfest, Trinkgläser für Kaffee, Tee, Wasser, Saft, Drink, Saftgläser, Wassergläser (Modell 2);A1PA6795UKMFR9;1;8.97;EUR;2026-02-28 17:56:16+00:00;2026-02-28 17:56:16+00:00
amzn.gr.MAG_5903699453933-WYdfhl0NAxO-VG;B0BRN1MH41;KADAX Zuckerdose mit Löffel, 270ml Zuckerbehälter aus pulverbeschichtetem Glas, 9x9cm Zuckerstreuer in 2 Farben, Gewürzdose mit Deckel für Tee, Zucker (Weiß);A1PA6795UKMFR9;1;6.53;EUR;2026-03-02 14:13:24+00:00;2026-03-02 14:13:24+00:00
amzn.gr.MAG_5903699482933-F3LZZNbw1pV-VG;B0CF532MR7;KADAX Pirofila per Cottura da Forno in Vetro Trasparente, Casseruola Rettangolare con Coperchio da Cucina, Piatto Resistente al Calore (5 L);APJ6JRA9NG5V4;1;15.64;EUR;2026-02-28 23:42:21+00:00;2026-02-28 23:42:21+00:00
FBA_5902730380061;B07L34GRFC;KADAX Nudelsieb aus Edelstahl, Durchschlag, Seiher, Sieb für die Küche, Küchensieb, Abtropfsieb, Salatseiher mit Griffen, Salatsieb, Filter, spülmaschinenfest (23cm);A1PA6795UKMFR9;1;13.95;EUR;2026-03-02 10:00:24+00:00;2026-03-02 10:00:24+00:00
FBA_5902730380061;B07L34GRFC;KADAX Pastsil av rostfritt stål, stans, sil, för köket, kökssil för droppsil, salladssängar med handtag, salladssil, filter, diskmaskinssäker (23 cm);A2NODRKZP88ZB9;1;181.60;SEK;2026-03-02 18:06:16+00:00;2026-03-02 18:06:16+00:00
FBA_5902730380702;B07NVPZ3FD;KADAX Küchenrollenhalter, Papierhandtuchhalter, praktischer Papierhalter aus Edelstahl, Küchenrollenspender stehend, Rollenhalter für Küchenrolle, Küchenpapierhalter (Schwarz);A1PA6795UKMFR9;1;13.95;EUR;2026-03-02 15:07:42+00:00;2026-03-02 15:07:42+00:00
FBA_5903699444863;B0BFFLS8K4;KADAX 20er Set Einmachgläser 200 ml mit Twist-Off Deckel Ø 66 mm - Dickwandige, luftdichte Dessertgläser, spülmaschinenfest, ideal für Marmelade & Eingemachtes;A1PA6795UKMFR9;1;21.95;EUR;2026-03-02 15:56:19+00:00;2026-03-02 15:56:19+00:00
FBA_5903699444863;B0BFFLS8K4;KADAX Set de 20 tarros de 200 ml con tapa de rosca Ø 66 mm, tarros de postre de paredes gruesas, herméticos, aptos para lavavajillas, ideales para mermeladas y conservas;A1RKKUPIHCS9HS;1;23.55;EUR;2026-03-02 15:31:47+00:00;2026-03-02 15:31:47+00:00
FBA_5903699447376;B0BD8X8PRJ;KADAX 10st Mini Gläser 40 ml mit Schraubdeckel fi 43mm, Einmachglas, Gewürzgläser mit Deckel, Sturzglas, Probiergläser, Marmeladengläser, kleine Honiggläser (10 Stück, Gold Deckel);A1PA6795UKMFR9;1;11.95;EUR;2026-02-28 04:17:14+00:00;2026-02-28 04:17:14+00:00
FBA_5903699440148;B0BBVY2D8Q;KADAX Couvercle à vis fi100 mm, couvercle de rechange avec 6 dents de blocage, couvercle Twist-Off en métal 2530 ml, 4130 ml, verres de 5000 ml (10 pièces, or);A13V1IB3VIYZZH;1;13.54;EUR;2026-03-01 06:52:39+00:00;2026-03-01 06:52:39+00:00
FBA_5903699440162;B0BBVZV8K7;KADAX Lot de 10 couvercles à visser - Diamètre : 100 mm - Avec 6 dents d'encliquetage - En métal - Convient pour les bocaux de 2530 ml, 4130 ml, 5000 ml - Noir;AMEN7PMS3EDWL;1;11.46;EUR;2026-03-02 14:47:14+00:00;2026-03-02 14:47:14+00:00
FBA_5903699444672;B0BFFKP9JX;KADAX Lot de 10 bocaux 200 ml avec couvercles à vis Ø 66 mm - bocaux à dessert à parois épaisses, hermétiques, lavables au lave-vaisselle, idéaux pour les confitures et conserves;A13V1IB3VIYZZH;1;18.59;EUR;2026-03-02 21:23:23+00:00;2026-03-02 21:23:23+00:00
FBA_5903699431481;B0B2WXZF73;KADAX Lot de 2 supports pour jardinières, résistants aux UV, sans perçage, noirs;A13V1IB3VIYZZH;1;17.02;EUR;2026-02-28 17:02:15+00:00;2026-02-28 17:02:15+00:00
FBA_5903699431641;B0BG8TKNFW;KADAX Support de boîte à Fleurs sans Forage, Porte-boîtes de Balcon dans l'ensemble, Crochets réglables et Support pour la boîte à Fleurs, Porte-Fleurie pour Balcon et fenêtre (3 pièces, Marron);A13V1IB3VIYZZH;1;32.24;EUR;2026-03-01 14:24:32+00:00;2026-03-01 14:24:32+00:00
FBA_5903699421789;B0969SKF9S;KADAX Bicchieri da Tavola in Vetro Trasparente per Acqua, Limonata e Succhi di Frutta, Bicchieri con Piedi per Tutte le Occasioni (Set di 6, 250 ml);APJ6JRA9NG5V4;1;19.63;EUR;2026-03-02 15:49:24+00:00;2026-03-02 15:49:24+00:00
FBA_5903699434864;B0B2S7H1F6;KADAX Corbeau Noir en Plastique, Épouvantail Efficace pour Repousser Les Oiseaux et Préserver Le Jardin, Le Balcon et la Maison Contre Les Pigeons (Lot de 2);A13V1IB3VIYZZH;1;20.27;EUR;2026-02-28 17:27:43+00:00;2026-02-28 17:27:43+00:00
MAG_5903699435045;B0B68KVZ8N;KADAX Escabeau en Aluminium avec Marches Antidérapantes et Conception Pliable pour Un Stockage et Un Transport Faciles, Échelle Légère (3 Marches);A13V1IB3VIYZZH;1;39.57;EUR;2026-03-03 06:56:27+00:00;2026-03-03 06:56:27+00:00
MAG_5903699435229;B0B391J1GC;KADAX 2 Stück Vogelabschreckung aus Kunststoff, Plastik, Fliegende Krähe, Vogelabwehr, Taubenabwehr, Taubenschreck, Vogelschreck, Vogelscheuche, schwarzer Rabe gegen Tauben (2 Stück);A1PA6795UKMFR9;1;19.12;EUR;2026-03-02 14:36:25+00:00;2026-03-02 14:36:25+00:00
MAG_5903699435441;B0B39BX23D;KADAX 2 Stück Zitronenbehälter mit Deckel, Glasbehälter mit Teller, Frischhaltedose für Zitrone, Tomate, Glasglocke, Kuchenglocke aus hochqualitativem Glas, rund, transparent;A1PA6795UKMFR9;1;16.95;EUR;2026-03-01 14:34:27+00:00;2026-03-01 14:34:27+00:00
MAG_5903699436769;B0B9C6QFJT;KADAX Sgabello Basso in Plastica Resistente e Leggera per Uso Interno ed Esterno con Seduta Comoda e Base Antiscivolo, Fino a 120 kg (Antracite);APJ6JRA9NG5V4;1;36.95;EUR;2026-03-02 21:08:33+00:00;2026-03-02 21:08:33+00:00
MAG_5903699438336;B0BBN5CL1V;KADAX Lot de 50 couvercles à visser - Diamètre : 66 mm - En métal - Compatibles avec les bocaux de 200 ml et 315 ml - Avec 4 dents d'encliquetage - Rouge à pois;A13V1IB3VIYZZH;1;15.99;EUR;2026-03-02 16:29:23+00:00;2026-03-02 16:29:23+00:00
MAG_5903699438336;B0BBN5CL1V;KADAX Schraubdeckel fi66 mm, Ersatzdeckel Set aus Metall, Einmachdeckel passend für 200ml und 315ml Gläser, Twist-Off-Deckel mit 4 Einrastzähnen, Deckel (Rot Gepunktet, 50 Stück);A1PA6795UKMFR9;1;16.95;EUR;2026-03-02 07:30:37+00:00;2026-03-02 07:30:37+00:00
MAG_5903699439272;B0BCJSPJBT;KADAX Schraubdeckel fi82 mm, Twist-Off-Deckel Set aus Metall, Ersatzdeckel für Einmachgläser, Deckel mit 6 Einrastzähnen für Sturzgläser und Einmachgläser (Herz, 50 Stück);A1PA6795UKMFR9;1;17.95;EUR;2026-03-01 13:26:26+00:00;2026-03-01 13:26:26+00:00
MAG_5903699442258;B0BCWWNCC3;KADAX Juego de vasos de cerveza de cristal, tulipanes de cerveza, vasos de trigo para cerveza oscura y clara, vasos de cerveza artesanales, jarras de cerveza (400 ml, 2 unidades);A1RKKUPIHCS9HS;1;35.80;EUR;2026-03-02 20:17:27+00:00;2026-03-02 20:17:27+00:00
MAG_5903699444863;B0BFFLS8K4;KADAX Set di 20 vasetti da 200 ml con coperchio a vite Ø 66 mm - vasetti per dessert a parete spessa, ermetici, lavabili in lavastoviglie, ideali per marmellate e conserve;APJ6JRA9NG5V4;1;43.90;EUR;2026-02-25 15:00:12+00:00;2026-02-25 15:00:12+00:00
MAG_5903699444979;B0BFFH145Y;KADAX Lot de 20 bocaux 200 ml avec couvercles à vis Ø 66 mm - bocaux à dessert à parois épaisses, hermétiques, lavables au lave-vaisselle, idéaux pour les confitures et conserves;A13V1IB3VIYZZH;1;24.95;EUR;2026-03-02 18:17:04+00:00;2026-03-02 18:17:04+00:00
MAG_5903699453872;B0BRY99QHN;KADAX piatti da dessert neri, set di piatti resistenti alla lavastoviglie, piatti da torta in vetro rinforzato, piatti da colazione moderni, piatti piani per torte (Nero / 6 pezzi);APJ6JRA9NG5V4;1;97.86;EUR;2026-02-28 12:00:16+00:00;2026-02-28 12:00:16+00:00
MAG_5903699453933;B0BRN1MH41;KADAX Zuccheriera con cucchiaio, contenitore per zucchero da 270ml in vetro con rivestimento a polvere, zucchero da 9x9cm in 2 colori, contenitore per spezie con coperchio per tè, zucchero (bianco);APJ6JRA9NG5V4;1;;EUR;2026-03-03 01:27:09+00:00;2026-03-03 01:27:09+00:00
MAG_5903699455852;B0BSQYV3HF;KADAX Zestaw 10 szt. kuwety warsztatowe otwarte, sztaplowane, z PP, czerwone, do ścianki narzędziowej i regalu, 115x80 mm;A1C3SOZRARQ6R3;1;18.99;PLN;2026-03-03 00:01:08+00:00;2026-03-03 00:01:08+00:00
MAG_5903699455975;B0BSQZMHHL;KADAX Boîtes de Rangement Murales, Boîtes Empilables en Plastique pour Organiser Vos Outils, Bacs à Bec pour Garage (Lot de 10 : Noir, 195 x 120 mm);A13V1IB3VIYZZH;1;23.70;EUR;2026-02-28 20:42:39+00:00;2026-02-28 20:42:39+00:00
MAG_5903699457245;B0BN8DR7NV;KADAX planche à repasser pliable pour chemises 53 x 13 cm, tapis en mousse de 5 mm, housse amovible, fabriquée en UE (blanc);AMEN7PMS3EDWL;1;15.95;EUR;2026-03-02 08:51:24+00:00;2026-03-02 08:51:24+00:00
MAG_5903699459249;B0BT21C454;KADAX Zestaw 8 szt. Sloiki szklane 540 ml, szczelne twist-off, nakrętki fi 82 mm, czerwone w kratkę - do przetworów, kiszenia i przechowywania żywności;A1C3SOZRARQ6R3;1;31.89;PLN;2026-03-02 20:56:20+00:00;2026-03-02 20:56:20+00:00
MAG_5903699467930;B0BSFN8Z3Z;KADAX 12 Stück Vogelabwehr Spikes, Kunststoff, 51x4x3,5 cm, 3-reihig, für Tauben, Katzen, Marder, Zaun, Balkon, Dach, Fensterbank, robust und wetterbeständig, frei zuschneidbar, Weiß;A1PA6795UKMFR9;1;21.95;EUR;2026-03-02 14:20:50+00:00;2026-03-02 14:20:50+00:00
MAG_5903699469200;B0BZYVWZ4H;KADAX Planteverbindingsstuk, 10-delige kruisgespen van kunststof, tuinpaalverbinder, staafverbinder, plantensteunringen, accessoires voor kas (16 mm / 10 stuks);A1805IZSGTT6HS;1;5.95;EUR;2026-03-01 18:11:55+00:00;2026-03-01 18:11:55+00:00
MAG_5903699470398;B0BXLSWXBM;KADAX Glasdeckel, Topfdeckel Ø16 cm mit Schwarz und Silber Griff, hitzebeständig, mit Dampfloch, Universaldeckel für Töpfe & Pfannen, klare Sicht, dicht schließend;A1PA6795UKMFR9;1;5.95;EUR;2026-03-02 12:03:32+00:00;2026-03-02 12:03:32+00:00
MAG_5903699470411;B0BXLV3YFZ;KADAX Glasdeckel, Topfdeckel Ø20 cm mit Schwarz und Silber Griff, hitzebeständig, mit Dampfloch, Universaldeckel für Töpfe & Pfannen, klare Sicht, dicht schließend;A1PA6795UKMFR9;1;6.95;EUR;2026-03-02 18:04:06+00:00;2026-03-02 18:04:06+00:00
MAG_5903699424278;B09836KT5C;KADAX Badezimmerbecher aus Keramik, Becher für Zahnbürsten, Zahnputzbecher, Badbecher, Badezimmer Cup, Zahnbürstenhalter, Zahnbürstenbecher (Weiß);A1PA6795UKMFR9;1;7.99;EUR;2026-03-02 22:37:02+00:00;2026-03-02 22:37:02+00:00
MAG_5903699426500;B09K7KM493;KADAX Fuente de horno, Cacerola con Tapa, Fuente de Cristal para asar, Lasaña, con Mangos, Bandeja de Cocina de Vidrio, transparente Aptas para Nevera y Congelador (rectangular, 4,1 L);A1RKKUPIHCS9HS;1;24.99;EUR;2026-02-28 16:05:05+00:00;2026-02-28 16:05:05+00:00
MAG_5903699426685;B09M8KZ4W9;KADAX Runde Kunststoffschüssel. Becken tief und robust. Schüssel, Waschschüssel, Spülwanne Groß Eignet sich hervorragend für das Badezimmer, den Waschraum, die Küche und das Haus (Anthrazit, 10L);A1PA6795UKMFR9;1;18.95;EUR;2026-03-02 12:10:49+00:00;2026-03-02 12:10:49+00:00
MAG_5903699427743;B0BBS8HCGC;KADAX Kleine Harke aus Metall, Rechen mit Stiel aus Holz, Laubbesen, Laubrechen, Rasenrechen für Garten, Gartenharke, Handrechen, Kleinfächerbesen (8 Zinken, kurz, Holz, Metall);A1PA6795UKMFR9;1;13.99;EUR;2026-03-01 21:08:12+00:00;2026-03-01 21:08:12+00:00
MAG_5903699429112;B0BNJ1PY5Z;KADAX Kaffeetassen Set, 200ml, Teegläser mit Untertassen und Henkel, Tassen aus Glas für Kaffee, Tee, Cappuccino, Kaffeebecher, Teetassen (Hannah, 6 Stück);A1PA6795UKMFR9;1;26.95;EUR;2026-03-01 09:30:28+00:00;2026-03-01 09:30:28+00:00
MAG_5903699432037;B0B2WN2YRL;Kadax IJsbekerset, ijsschalen, dessertglazen met voet voor ijs, desserts, fruit, voorgerechten, cocktails, 6 stuks, 300 ml;A1805IZSGTT6HS;1;25.95;EUR;2026-03-02 19:37:54+00:00;2026-03-02 19:37:54+00:00
MAG_5903699409350;B08JVKH5B5;KADAX Glasdeckel, Topfdeckel Ø22 cm, hitzebeständig, mit Dampfloch, und Stahlgriff, Universaldeckel für Töpfe & Pfannen, klare Sicht, dicht schließend;A1PA6795UKMFR9;1;6.96;EUR;2026-03-01 15:00:28+00:00;2026-03-01 15:00:28+00:00
MAG_5903699409367;B08JVMF8CD;KADAX Glasdeckel, Topfdeckel Ø24 cm, hitzebeständig, mit Dampfloch, und Stahlgriff, Universaldeckel für Töpfe & Pfannen, klare Sicht, dicht schließend;A1PA6795UKMFR9;1;7.96;EUR;2026-03-01 23:59:36+00:00;2026-03-01 23:59:36+00:00
MAG_5903699409367;B08JVMF8CD;KADAX Pokrywka szklana 24 cm do garnków i patelni z otworem odprowadzającym parę, zapobiega wykipieniu i nadaje się do mycia w zmywarce;A1C3SOZRARQ6R3;1;18.99;PLN;2026-03-02 21:21:27+00:00;2026-03-02 21:21:27+00:00
MAG_5903699409381;B08JVKZMCX;KADAX Glasdeckel, Topfdeckel Ø28 cm, hitzebeständig, mit Dampfloch, und Stahlgriff, Universaldeckel für Töpfe & Pfannen, klare Sicht, dicht schließend;A1PA6795UKMFR9;1;9.96;EUR;2026-03-01 17:54:52+00:00;2026-03-01 17:54:52+00:00
MAG_5903699410356;B08KWD6NXS;KADAX Grabvase, Vase aus Kunststoff, Blumenvase, Kunststoff-Vase für Blumen, wetterfeste Friedhofsvase, frostsicher Steckvase für Grab, witterungsbeständiger Grabschmuck (12cm, mit Erdspieß, Grafit);A1PA6795UKMFR9;1;32.97;EUR;2026-03-02 16:24:04+00:00;2026-03-02 16:24:04+00:00
MAG_5903699415252;B08NK6J7HV;KADAX Botervloot van glas, rechthoekige boterbel, heldere boterschaal met deksel en handvat, botervat, boterglas, vaatwasmachinebestendig (transparant);A1805IZSGTT6HS;1;;EUR;2026-02-25 12:02:07+00:00;2026-02-25 12:02:07+00:00
MAG_5903699474716;B0C1JWSW3N;KADAX Suppenkelle aus hochwertigem Edelstahl, Schöpflöffel mit Halter, Soßenlöffel mit langem und ergonomischem Stiel, Schöpfkelle, Gießlöffel, Küchenhelfer, silber (Set: 125 +190ml);A1PA6795UKMFR9;1;13.95;EUR;2026-03-02 19:42:21+00:00;2026-03-02 19:42:21+00:00
MAG_5903699477649;B0CJ2YK2YQ;KADAX Hondendeken voor auto achterbank 135x145, waterdichte autostoelhoes voor honden met veiligheidsgordel, autobeschermdeken met zichtbaar venster, hondenbeschermdeken voor auto achterbank;A1805IZSGTT6HS;1;22.95;EUR;2026-03-02 07:30:08+00:00;2026-03-02 07:30:08+00:00
MAG_5903699480793;B0CB8JFMR8;KADAX Gugelhupfform, Spülmaschinenfeste Backform aus Ton, Runde Kuchenform aus Steinzeug, Keramikbackform für Kuchen, saftigen Gugelhupf und Pudding (24cm);A1PA6795UKMFR9;1;38.95;EUR;2026-03-02 15:53:25+00:00;2026-03-02 15:53:25+00:00
MAG_5903699482957;B0CGDL1H8C;KADAX Cocotte en verre avec couvercle en verre résistant à la chaleur, récipient ignifuge pour lasagnes, ragoût de légumes, cocotte en verre pour rôtir au four (rectangulaire - 5,8 l);A13V1IB3VIYZZH;1;21.95;EUR;2026-03-01 21:29:14+00:00;2026-03-01 21:29:14+00:00
MAG_5903699472644;B0C2Z69WH1;KADAX Eisbecher 12 Stück Set, 280 Milliliter Dessertschale aus hochqualitativem Glass, 10.6x9.4cm Eisgläser, Spülmaschinenfeste Fruchtgeleeschalen, Dessert Tassen für Eiscreme (280 ml, 12 Stück Set);A1PA6795UKMFR9;1;31.95;EUR;2026-03-02 21:32:12+00:00;2026-03-02 21:32:12+00:00
MAG_5903699473825;B0C2QC5FLG;KADAX Badezimmerbecher, Zahnputzbecher aus Keramik, Badezimmer Cup, Zahnbürstenhalter, Wasser Cup, mattiert (Schwarz 2 Stück);A1PA6795UKMFR9;1;10.99;EUR;2026-03-02 20:59:35+00:00;2026-03-02 20:59:35+00:00
MAG_5903699473863;B0C2PSC68Q;KADAX Trinkgläser aus hochwertigem Glas, 12er Set, Wassergläser, dickwandige Saftgläser, geriffelte Gläser für Wasser, Drink, Saft, Party, Cocktailgläser, Getränkegläser (12er SET 380ml hoch);A1PA6795UKMFR9;1;37.95;EUR;2026-03-01 12:47:22+00:00;2026-03-01 12:47:22+00:00
MAG_5903699473863;B0C2PSC68Q;KADAX Verres à Boire pour Toutes les Occasions, Verres Transparents pour Jus, Cocktails, Eau et Soda d'une Élégance Incomparable (380 ml, Lot de 12);A13V1IB3VIYZZH;1;24.95;EUR;2026-03-02 16:33:47+00:00;2026-03-02 16:33:47+00:00
MAG_5903699400913;B087BZHK4Y;KADAX Blumenschale, runde Pflanzschale, Pflanzkübel aus Kunststoff, wetterfester Blumenkübel für Außen, Blumen, Pflanzen, Garten, Balkon, Deko, Blumentopf, frostsicher, Pflanzgefäß (26 cm, anthrazit);A1PA6795UKMFR9;1;13.90;EUR;2026-03-02 14:25:41+00:00;2026-03-02 14:25:41+00:00
MAG_5903699400913;B087BZHK4Y;KADAX Grand Pot de Fleur en Plastique Résistant aux Intempéries, Jardinière Ronde pour Aménagement Extérieur de Jardin, Balcon et Terrasse (26 cm, Anthracite);A13V1IB3VIYZZH;1;6.95;EUR;2026-03-01 14:26:21+00:00;2026-03-01 14:26:21+00:00
MAG_5903699402580;B088KFPPDG;KADAX Blumentopf mit Untersetzer Ø 12 cm, amarantrot Pflanzkübel für Innen- und Außenbereich, ideal für Wohnzimmer, Balkon, Bad oder WC - lebendige Farben bringen Frische in jeden Raum;A1PA6795UKMFR9;1;5.95;EUR;2026-03-02 18:49:36+00:00;2026-03-02 18:49:36+00:00
MAG_5903699402795;B088KFHK7F;KADAX Blumentopf mit Untersetzer Ø 14 cm, Schwarz Pflanzkübel für Innen- und Außenbereich, ideal für Wohnzimmer, Balkon, Bad oder WC - lebendige Farben bringen Frische in jeden Raum;A1PA6795UKMFR9;1;6.95;EUR;2026-03-02 16:54:12+00:00;2026-03-02 16:54:12+00:00
MAG_5903699402825;B088K43KMB;KADAX Blumentopf mit Untersetzer Ø 14 cm, Gelb Pflanzkübel für Innen- und Außenbereich, ideal für Wohnzimmer, Balkon, Bad oder WC - lebendige Farben bringen Frische in jeden Raum;A1PA6795UKMFR9;1;6.95;EUR;2026-03-01 19:59:38+00:00;2026-03-01 19:59:38+00:00
MAG_5903699402948;B088JV121W;KADAX Blumentopf mit Untersetzer Ø 16 cm, Schwarz Pflanzkübel für Innen- und Außenbereich, ideal für Wohnzimmer, Balkon, Bad oder WC - lebendige Farben bringen Frische in jeden Raum;A1PA6795UKMFR9;1;6.95;EUR;2026-03-02 16:54:12+00:00;2026-03-02 16:54:12+00:00
MAG_5903699406922;B08CY15D33;KADAX Ciotola fatta di plastica, insalata, ciotola di miscelazione impilabile, ciotola di plastica, ciotola da cucina, ciotola rotonda per cucina, insalata, pasta, lavastoviglie -safe (2L, grigio);APJ6JRA9NG5V4;1;4.99;EUR;2026-03-01 07:55:27+00:00;2026-03-01 07:55:27+00:00
MAG_5903699406922;B08CY15D33;KADAX Schüssel aus Kunststoff, Salatschüssel, stapelbare Rührschüssel, Plastikschüssel, Küchenschüssel, runde Servierschüssel für Küche, Salat, Teig, spülmaschinenfest (2L, grau);A1PA6795UKMFR9;1;7.99;EUR;2026-03-02 09:30:41+00:00;2026-03-02 09:30:41+00:00
MAG_5903699406960;B08CY133TN;KADAX Schüssel aus Kunststoff, Salatschüssel, stapelbare Rührschüssel, Plastikschüssel, Küchenschüssel, runde Servierschüssel für Küche, Salat, Teig, spülmaschinenfest (3L, grau);A1PA6795UKMFR9;1;6.99;EUR;2024-09-11 23:00:46+00:00;2024-09-11 23:00:46+00:00
MAG_5903699407011;B08CXZ6VJ4;KADAX Ciotola fatta di plastica, insalata, ciotola impilabile, ciotola di plastica, ciotola da cucina, ciotola rotonda per cucina, insalata, pasta, lavastoviglie -safe (5L, verde);APJ6JRA9NG5V4;1;12.32;EUR;2026-03-02 13:13:37+00:00;2026-03-02 13:13:37+00:00
MAG_5902730389422;B086Z19KHP;KADAX Pot de Fleurs en Plastique avec Soucoupe Intégrée, Pot de Plante pour Une Décoration Florale Moderne dans l'espace Interieur (14 cm, Rose);A13V1IB3VIYZZH;1;5.95;EUR;2026-03-02 14:21:48+00:00;2026-03-02 14:21:48+00:00
MAG_5902730389712;B08733HBT3;KADAX Abstreifgitter, Farbgitter aus Kunststoff, 30,5 x 23 cm, Malergitter für Farbe, Malerzubehör, Abstreichgitter, Abtropfgitter, Farbabstreifer, Malerwerkzeug (6, schwarz);A1PA6795UKMFR9;1;17.95;EUR;2026-03-02 09:15:38+00:00;2026-03-02 09:15:38+00:00
MAG_5902730389712;B08733HBT3;KADAX Grille de Peinture avec Poignée pour Seau, Grille en Plastique pour Roleau de Peinture, Accessoire pour Vos Projets de Rénovation (Noir, Lot de 6);A13V1IB3VIYZZH;1;12.95;EUR;2026-03-01 22:41:34+00:00;2026-03-01 22:41:34+00:00
MAG_5902730388050;B086T2P42D;KADAX Farbwanne, große Farbschale aus Kunststoff, Maler Lackierwanne mit handlichem Griff, Lackierschale, leichtes Malerzubehör, Malerbedarf, Lackschale, Lackwanne (6, schwarz);A1PA6795UKMFR9;1;16.95;EUR;2026-03-02 20:00:25+00:00;2026-03-02 20:00:25+00:00
MAG_5902730388081;B086T4VKPY;KADAX Farbwanne, Farbschale aus Kunststoff, Maler Lackierschale für Wandfarbe, Lackierwanne mit kleinem Griff, Malerzubehör, Lackwanne, Malerbedarf, Lackschale (3, schwarz);A1PA6795UKMFR9;1;11.95;EUR;2026-03-02 16:21:39+00:00;2026-03-02 16:21:39+00:00
MAG_5902730388197;B086TTC6WM;KADAX Farbwanne, Lackierwanne, Farbschale aus Kunststoff, Maler Lackierschale mit handlichem Griff, große Lackschale, leichtes Malerzubehör, Lackwanne, Malerbedarf (1, schwarz);A1PA6795UKMFR9;1;10.95;EUR;2026-03-01 08:55:00+00:00;2026-03-01 08:55:00+00:00
MAG_5902730388203;B086V45199;KADAX 3X Farbwanne, Lackierwanne, Farbschale aus Kunststoff, Maler Lackierschale mit handlichem Griff, große Lackschale, leichtes Malerzubehör, Lackwanne, Malerbedarf (3, schwarz);A1PA6795UKMFR9;1;17.95;EUR;2026-03-02 19:59:48+00:00;2026-03-02 19:59:48+00:00
MAG_5902730383192;B081K28979;KADAX Bird Defence en plastique, 51 x 4 x 3,5 cm, défense animale, 3 rangées, pointes pour chat, marten, sourd, sourd, rebord de la fenêtre, toit, défense des pigeons, protection des oiseaux, robuste (12, argent);AMEN7PMS3EDWL;1;21.95;EUR;2026-03-02 10:57:12+00:00;2026-03-02 10:57:12+00:00
MAG_5902730383192;B081K28979;KADAX Pics Anti Pigeon et Anti Oiseaux, Dissuasif afin de Protéger Votre Balcon, Terrasse et Espaces Extérieurs, Repulsif en Plastique (Argent, Lot de 12);A13V1IB3VIYZZH;1;26.95;EUR;2026-03-02 20:36:47+00:00;2026-03-02 20:36:47+00:00
MAG_5902730383215;B081K1VB9N;KADAX 12 Stück Vogelabwehr Spikes, Kunststoff, 51x4x3,5 cm, 3-reihig, für Tauben, Katzen, Marder, Zaun, Balkon, Dach, Fensterbank, robust und wetterbeständig, frei zuschneidbar, Braun;A1PA6795UKMFR9;1;21.95;EUR;2026-03-02 19:13:48+00:00;2026-03-02 19:13:48+00:00
MAG_5902730383475;B081VJYRBR;KADAX Brocca da Tavola in Vetro per Bevande Fredde, Caraffa Trasparente con Manico e Beccuccio per Servire Acqua, Succo, Limonata e Sangria (1.4 L);APJ6JRA9NG5V4;1;48.48;EUR;2026-03-02 21:38:34+00:00;2026-03-02 21:38:34+00:00
MAG_5902730383475;B081VJYRBR;KADAX Krug, Glaskanne, Glaskrug aus robustem Glas, Wasserkrug mit Auslauf und handlichem Griff, Glaskaraffe für kalte Getränke, Saft, Milch, Eistee, transparent (Theo, 1.4L);A1PA6795UKMFR9;1;10.95;EUR;2026-03-02 19:49:40+00:00;2026-03-02 19:49:40+00:00
MAG_5902730383543;B08292TVH8;KADAX Tortownica, okrągla forma do pieczenia ze stali z nieprzywierającą powloką, srebrna forma z zatrzaskiem, szczelna blacha do ciasta (średnica: 24 cm);A1C3SOZRARQ6R3;1;31.99;PLN;2026-03-02 20:10:39+00:00;2026-03-02 20:10:39+00:00
MAG_5902730383734;B082HXFX5P;KADAX 5X Baueimer aus Kunststoff, 5l, Mörteleimer für Garten, Baustelle, Eimer mit Griff, Wassereimer, Stabiler Zementeimer, Mörtelkübel, Putzeimer, schwarz (5);A1PA6795UKMFR9;1;;EUR;2026-03-02 23:11:35+00:00;2026-03-02 23:11:35+00:00
